customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges.Monthly,account_Charges.Total,qtd_servicos_ativos,nivel_servico,partner_dependents
7017-VFHAY,False,Female,False,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Cartão de crédito (automático),115.1,7008.15,9,Serviço completo,Yes_Yes
7017-VFULY,False,Female,False,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Transferência bancária (automática),20.1,43.15,1,Serviços básicos,Yes_No
7018-FPXHH,False,Male,False,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Transferência bancária (automática),59.8,3457.45,5,Serviços intermediários,Yes_Yes
7018-WBJNK,False,Male,False,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Cartão de crédito (automático),78.3,1033.95,3,Serviços intermediários,No_Yes
7020-OZKXZ,False,Female,True,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Cartão de crédito (automático),75.5,637.4,3,Serviços intermediários,No_No
7021-XSNYE,False,Male,False,Yes,Yes,7,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Cartão de crédito (automático),49.65,305.55,6,Serviço completo,Yes_Yes
7024-OHCCK,True,Female,True,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cheque eletrônico,93.85,170.85,5,Serviços intermediários,No_No
7025-IWFHT,False,Male,False,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Cheque eletrônico,89.55,3729.75,5,Serviços intermediários,No_No
7025-WCBNE,False,Male,True,No,No,47,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Transferência bancária (automática),59.6,2754.0,5,Serviços intermediários,No_No
7026-YMSBE,False,Male,False,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Cheque enviado,19.7,625.05,1,Serviços básicos,No_No
7028-DVOIQ,True,Male,True,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Cheque eletrônico,99.05,3395.8,6,Serviço completo,No_No
7029-IJEJK,False,Female,False,No,No,54,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Transferência bancária (automática),44.1,2369.7,5,Serviços intermediários,No_No
7029-RPUAV,True,Male,True,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Cartão de crédito (automático),100.45,1622.45,6,Serviço completo,Yes_No
7030-FZTFM,False,Male,False,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Cartão de crédito (automático),110.9,7922.75,8,Serviço completo,Yes_Yes
7030-NJVDP,False,Male,False,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Cheque eletrônico,89.25,2210.2,5,Serviços intermediários,Yes_No
7032-LMBHI,False,Female,False,No,No,37,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Transferência bancária (automática),64.65,2347.85,5,Serviços intermediários,No_No
7033-CLAMM,False,Female,False,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Transferência bancária (automática),20.2,1027.25,1,Serviços básicos,Yes_Yes
7036-TYDEC,False,Female,False,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Cheque eletrônico,104.0,7028.5,7,Serviço completo,No_No
7036-ZZKBD,False,Male,False,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Cartão de crédito (automático),66.4,2019.8,5,Serviços intermediários,Yes_No
7037-MTYVW,False,Male,False,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Transferência bancária (automática),85.4,3297.0,8,Serviço completo,Yes_Yes
7041-TXQJH,False,Female,False,No,No,37,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Cartão de crédito (automático),40.2,1478.85,4,Serviços intermediários,No_No
7044-YAACC,False,Male,True,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cheque eletrônico,70.2,280.35,2,Serviços básicos,Yes_No
7047-FWEYA,False,Female,False,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Cheque eletrônico,103.15,4594.65,7,Serviço completo,Yes_No
7047-YXDMZ,False,Male,False,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Cheque enviado,20.0,417.7,1,Serviços básicos,No_No
7048-GXDAY,False,Male,False,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cheque eletrônico,106.4,4040.65,7,Serviço completo,No_No
7049-GKVZY,False,Female,False,No,No,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Cartão de crédito (automático),79.85,1387.35,7,Serviço completo,No_No
7054-DMVAS,False,Male,False,No,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Transferência bancária (automática),65.3,3512.9,5,Serviços intermediários,No_No
7054-ENNGU,False,Female,False,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Cheque enviado,50.85,466.6,3,Serviços intermediários,Yes_No
7054-LGEQW,True,Female,False,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Cheque enviado,45.95,45.95,2,Serviços básicos,No_No
7055-HNEOJ,False,Male,False,Yes,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Cheque enviado,55.8,154.55,4,Serviços intermediários,Yes_No
7055-JCGNI,False,Female,False,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Cartão de crédito (automático),111.95,7795.95,9,Serviço completo,No_No
7055-VKGDA,True,Male,False,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Cartão de crédito (automático),105.4,5643.4,7,Serviço completo,No_No
7056-IMHCC,True,Male,True,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cheque eletrônico,101.9,5549.4,6,Serviço completo,Yes_No
7061-OVMIM,False,Female,False,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Transferência bancária (automática),19.55,608.5,1,Serviços básicos,Yes_Yes
7064-FRRSW,False,Male,True,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Cheque eletrônico,99.0,4744.35,6,Serviço completo,No_No
7064-JHXCE,False,Male,False,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Cartão de crédito (automático),20.05,1263.9,1,Serviços básicos,Yes_Yes
7065-YUNRY,True,Female,False,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Cheque enviado,45.3,45.3,2,Serviços básicos,No_No
7067-KSAZT,True,Female,True,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Cheque eletrônico,106.25,6979.8,7,Serviço completo,Yes_No
7072-MBHEV,False,Female,True,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Cartão de crédito (automático),78.1,864.85,4,Serviços intermediários,Yes_Yes
7073-QETQY,False,Male,False,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Cheque eletrônico,20.35,1359.5,1,Serviços básicos,Yes_Yes
7074-IEVOJ,True,Female,True,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Cheque eletrônico,79.4,205.05,4,Serviços intermediários,No_No
7074-STDCN,False,Male,False,No,No,39,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Cheque eletrônico,40.6,1494.5,4,Serviços intermediários,No_No
7075-BNDVQ,False,Female,False,No,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Cheque enviado,35.0,135.75,4,Serviços intermediários,No_No
7077-XJMET,False,Male,False,Yes,No,12,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Cheque eletrônico,74.15,741.4,6,Serviço completo,Yes_No
7078-NVFAM,False,Female,False,Yes,Yes,32,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Cheque eletrônico,35.15,1051.05,4,Serviços intermediários,Yes_Yes
7079-QRCBC,True,Female,False,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Cheque eletrônico,98.75,2407.3,6,Serviço completo,No_No
7080-TNUWP,False,Male,False,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Transferência bancária (automática),95.0,6602.9,6,Serviço completo,Yes_No
7083-MIOPC,False,Female,False,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Cartão de crédito (automático),20.25,1566.9,1,Serviços básicos,No_No
7083-YNSKY,True,Female,False,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Cartão de crédito (automático),25.4,399.6,2,Serviços básicos,No_No
7088-FBAWU,False,Female,False,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Cheque enviado,74.55,1215.8,6,Serviço completo,Yes_Yes
7089-IVVAZ,True,Female,False,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Transferência bancária (automática),103.35,847.3,7,Serviço completo,No_No
7089-RKVSZ,False,Male,False,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Cheque enviado,24.4,203.95,2,Serviços básicos,Yes_Yes
7089-XXAYG,False,Male,False,Yes,No,25,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Cartão de crédito (automático),38.1,970.4,4,Serviços intermediários,Yes_No
7094-MSZAO,False,Male,False,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Cartão de crédito (automático),20.05,218.5,1,Serviços básicos,Yes_Yes
7096-UCLNH,False,Male,False,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Cheque enviado,20.05,20.05,1,Serviços básicos,No_No
7096-ZNBZI,False,Female,False,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Cartão de crédito (automático),26.45,1914.5,2,Serviços básicos,Yes_No
7100-FQPRV,False,Male,False,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Cartão de crédito (automático),71.9,3173.35,6,Serviço completo,Yes_Yes
7101-HRBLJ,False,Female,False,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Transferência bancária (automática),83.7,6096.9,8,Serviço completo,Yes_Yes
7102-JJVTX,False,Female,False,Yes,Yes,9,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Cheque enviado,48.6,422.3,3,Serviços intermediários,Yes_Yes
7103-IPXPJ,False,Male,False,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Cheque eletrônico,99.4,5059.75,6,Serviço completo,Yes_No
7103-ZGVNT,False,Female,False,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Cartão de crédito (automático),73.7,4885.85,7,Serviço completo,Yes_Yes
7105-BENQF,False,Male,False,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Cheque enviado,64.85,950.75,5,Serviços intermediários,No_Yes
7105-MXJLL,False,Female,True,Yes,No,26,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Cheque enviado,60.7,1597.4,4,Serviços intermediários,Yes_No
7107-UBYKY,False,Female,False,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Cheque eletrônico,25.75,882.55,2,Serviços básicos,Yes_Yes
7108-DGVUU,False,Female,True,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Transferência bancária (automática),71.7,1497.05,6,Serviço completo,Yes_No
7109-CQYUZ,False,Male,False,No,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Cheque enviado,89.25,4652.4,9,Serviço completo,No_No
7109-MFBYV,False,Male,False,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Cheque eletrônico,45.45,1233.15,2,Serviços básicos,No_No
7110-BDTWG,False,Female,False,Yes,No,71,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Cheque eletrônico,47.05,3263.6,5,Serviços intermediários,Yes_No
7112-OPOTK,True,Male,False,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Cheque eletrônico,68.25,2171.15,2,Serviços básicos,No_No
7113-HIPFI,False,Male,False,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Cheque enviado,65.85,4097.05,6,Serviço completo,Yes_Yes
7114-AEOZE,False,Female,False,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Transferência bancária (automática),19.85,1128.1,1,Serviços básicos,No_No
7115-IRDHS,False,Female,False,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Transferência bancária (automática),24.65,1830.05,2,Serviços básicos,Yes_No
7120-RFMVS,True,Male,False,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Cheque eletrônico,84.5,84.5,4,Serviços intermediários,No_No
7123-WQUHX,False,Male,False,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Transferência bancária (automática),95.0,3605.6,6,Serviço completo,No_No
7124-UGSUR,True,Female,True,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Cartão de crédito (automático),104.4,6405.0,7,Serviço completo,Yes_No
7126-RBHSD,False,Female,False,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Cheque eletrônico,78.9,1348.95,4,Serviços intermediários,Yes_No
7128-GGCNO,False,Male,False,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Transferência bancária (automática),72.8,3249.4,3,Serviços intermediários,No_No
7129-ACFOG,False,Female,False,No,No,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Cheque eletrônico,53.8,283.95,4,Serviços intermediários,No_No
7129-AZJDE,False,Male,False,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Transferência bancária (automática),78.95,2647.2,3,Serviços intermediários,Yes_Yes
7129-CAKJW,False,Female,False,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Transferência bancária (automática),80.05,1345.65,4,Serviços intermediários,No_No
7130-CTCUS,False,Male,True,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Transferência bancária (automática),54.55,825.1,4,Serviços intermediários,Yes_No
7130-VTEWQ,True,Female,True,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cheque eletrônico,75.75,606.25,3,Serviços intermediários,No_No
7130-YXBRO,False,Male,False,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Transferência bancária (automática),111.45,5315.1,8,Serviço completo,Yes_No
7131-ZQZNK,False,Female,False,Yes,Yes,60,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Cartão de crédito (automático),59.85,3590.2,7,Serviço completo,Yes_Yes
7133-VBDCG,True,Female,False,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Transferência bancária (automática),79.85,2015.35,4,Serviços intermediários,No_No
7134-HBPBS,False,Female,True,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Transferência bancária (automática),108.1,7774.05,8,Serviço completo,No_No
7134-MJPDY,False,Female,True,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Cartão de crédito (automático),102.85,6976.75,7,Serviço completo,No_No
7136-IHZJA,False,Female,False,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Cheque enviado,71.35,2847.2,6,Serviço completo,Yes_Yes
7136-RVDTZ,True,Male,True,No,No,70,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Cheque eletrônico,45.25,3264.45,4,Serviços intermediários,No_No
7137-NAXML,False,Male,False,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Transferência bancária (automática),20.15,405.6,1,Serviços básicos,No_No
7137-RYLPP,True,Male,True,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Cheque eletrônico,85.7,3171.15,4,Serviços intermediários,Yes_No
7138-GIRSH,False,Male,False,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Transferência bancária (automática),69.5,3418.2,6,Serviço completo,No_No
7139-JZFVG,False,Male,False,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Transferência bancária (automática),60.5,3694.45,5,Serviços intermediários,Yes_Yes
7140-ADSMJ,False,Male,False,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Cartão de crédito (automático),20.45,162.3,1,Serviços básicos,No_No
7142-HVGBG,True,Male,True,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Cheque eletrônico,103.0,4414.3,7,Serviço completo,Yes_No
7143-BQIBA,False,Male,False,No,No,10,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Transferência bancária (automática),62.25,612.95,5,Serviços intermediários,No_No
7145-FEJWU,False,Female,False,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Cheque eletrônico,105.3,1275.65,7,Serviço completo,No_Yes
7147-AYBAA,False,Male,False,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cheque enviado,70.35,2552.9,2,Serviços básicos,No_No
7148-XZPHA,False,Male,False,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Cheque eletrônico,79.4,4238.45,4,Serviços intermediários,Yes_Yes
7153-CHRBV,False,Female,False,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Cheque enviado,59.3,3274.35,5,Serviços intermediários,Yes_Yes
7153-OANIO,True,Male,False,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Cheque eletrônico,69.95,69.95,2,Serviços básicos,No_No
7156-MHUGY,True,Male,True,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cheque eletrônico,90.5,1201.15,4,Serviços intermediários,No_No
7156-MXBJE,False,Female,False,No,No,43,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Cartão de crédito (automático),85.1,3662.25,8,Serviço completo,No_No
7157-SMCFK,False,Male,False,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Cheque enviado,19.75,1124.2,1,Serviços básicos,No_Yes
7159-FVYPK,False,Female,False,Yes,Yes,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Transferência bancária (automática),69.15,235.0,6,Serviço completo,Yes_Yes
7159-NOKYQ,False,Male,False,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Cheque eletrônico,93.15,6368.2,6,Serviço completo,Yes_No
7161-DFHUF,False,Female,False,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Cheque enviado,23.85,1672.1,2,Serviços básicos,Yes_No
7162-WPHPM,False,Male,False,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Cartão de crédito (automático),71.6,4230.25,7,Serviço completo,Yes_Yes
7163-OCEQI,False,Male,False,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Cheque enviado,78.65,1663.75,7,Serviço completo,Yes_Yes
7164-BPTUT,False,Male,False,No,Yes,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Cheque enviado,89.55,5012.35,9,Serviço completo,No_Yes
7167-PCEYD,False,Male,False,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Cheque enviado,19.8,1311.3,1,Serviços básicos,No_No
7168-HDQHG,False,Female,False,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Transferência bancária (automática),19.2,702.9,1,Serviços básicos,Yes_Yes
